Unnamed: 0,CPU cores,CPU freq,CPU model,RAM,ROM,SIM cards,battery,brand,charging port,comments,front camera,model,month,price,rear camera,rear camera specs,resolution,screen material,screen size,weight,year
51519590886,,,骁龙710,,,2个,4030.0,,Type-C,0.0,,小米CC,7月,1799.0,3.0,,2527200.0,,6.39,179,2019年
43152274156,,,,,,2个,3340.0,HUAWEI,Type-C,700.0,,nova 4e,3月,1999.88,,,746545.0,LTPS,6.15,159,2019年
11265588270,四核,,,3.0,32.0,2个,,XIAOMI,Micro USB,8900.0,500万像素,0,6月,608.0,1.0,1300万像素,1036800.0,,5.45,0,2018年
7293054,八核,2.8,,6.0,128.0,2个,3600.0,smartisan,Type-C,84000.0,2400万像素,坚果 R1,5月,2299.0,2.0,2000+1200万像素,2419200.0,LCD,6.17,170,2018年
51510408321,,,,,,2个,,,Type-C,0.0,,,7月,1999.0,3.0,,697416.0,,6.39,,2019年
4270047,单核,312MHz,,,,1个,,K-Touch,Micro USB,21000.0,,E2,11月,149.0,1.0,8万像素,76800.0,TFT,2.4,63,2018年
51348661202,八核,2×Cortex A76 2.6GHz,麒麟980,,,2个,3500.0,,Type-C,0.0,3200万像素,nova 5 Pro,6月,3399.9,4.0,4800万+1600万+200万+200万像素,2527200.0,OLED,6.39,171,2019年
40049427226,,,麒麟710F,,,2个,4000.0,,Type-C,1700.0,,畅享9 Plus,10月,1499.0,2.0,,697416.0,TFT,6.5,173,2018年
34206264483,,,骁龙660,6.0,64.0,2个,3600.0,OPPO,Micro USB,4600.0,,K1,10月,1399.0,,,697416.0,OLED,6.4,156,2018年
51492740378,,,骁龙710,,,,4030.0,XIAOMI,Type-C,2.0,,小米CC,7月,1999.0,3.0,,754689.0,AMOLED,6.39,179,2019年
30535274961,,,,2.0,32.0,2个,3020.0,HUAWEI,Micro USB,2600.0,,畅享8e青春版,6月,555.0,,,655599.0,,,142,2018年
51682230948,,,,,,2个,,,Type-C,0.0,,小米C99,7月,1799.0,3.0,,754689.0,,6.39,179,2019年
100000309426,,,,,256.0,1个,,Apple,Lightning（iPhone）,29000.0,700万像素,iPhone XS,9月,11898.0,2.0,双1200万像素,2740500.0,OLED,5.8,177,2018年
100003884767,,,骁龙665,,,2个,4030.0,XIAOMI,Type-C,0.0,,小米CC9e,7月,1399.0,3.0,,1123200.0,AMOLED,6.088,173,2019年
100003291843,单核,,,,,2个,3000.0,,Micro USB,6700.0,,E288,5月,226.0,1.0,30万像素,76800.0,TFT,2.4,142,2019年
44227016765,,,骁龙450,4.0,64.0,2个,4000.0,HUAWEI,Micro USB,100.0,,畅享9,12月,1199.0,,,699383.0,TFT,6.26,168,2018年
49479669531,,,骁龙710,6.0,64.0,2个,3765.0,,Type-C,200.0,,K3,6月,1599.0,,,754689.0,AMOLED,6.5,191,2019年
35606231780,,,骁龙660,4.0,64.0,2个,3600.0,OPPO,Micro USB,400.0,,K1,10月,1199.0,,,697416.0,OLED,6.4,156,2018年
31217450772,,,,,,2个,3120.0,XIAOMI,Type-C,5800.0,,8SE,5月,,2.0,,,AMOLED,,164,2018年
17214983886,四核,1.4GHz,骁龙425,3.0,32.0,2个,3020.0,HUAWEI,Micro USB,1700.0,500万像素,,,799.0,1.0,1300万像素,,,5.0,145,2017年
7407136,四核,1.5GHz,MT6739,3.0,32.0,2个,4000.0,lenovo,Micro USB,19000.0,800万像素,Lenovo A5,7月,548.0,1.0,1300万像素,1036800.0,IPS,5.45,160,2018年
45496269669,,,,2.0,16.0,2个,3020.0,,Micro USB,400.0,,荣耀畅玩7,,463.0,,,655599.0,IPS,,142,2018年
37348371902,,,麒麟710,,,,3400.0,,Micro USB,2300.0,,,,1095.0,,,697416.0,,6.21,,2018年
46446784476,,,MT6765,,,2个,3020.0,HUAWEI,Micro USB,300.0,,荣耀畅玩8A,1月,635.0,1.0,,596120.0,IPS,6.088,150,2019年
50709756407,,,麒麟710,6.0,128.0,2个,4000.0,HUAWEI,Type-C,20.0,,nova 5i,6月,1999.0,,,2494800.0,LTPS,6.4,178,2019年
51081717625,,,骁龙632,,,2个,4000.0,,Micro USB,900.0,,荣耀畅玩8C,10月,958.0,2.0,,699383.0,IPS,6.26,167,2018年
38277976304,,,,,,2个,3400.0,HUAWEI,Micro USB,2400.0,,荣耀10青春版,,1599.2,2.0,,,,6.21,162,2018年
51206321819,,,麒麟980,,,2个,4200.0,HUAWEI,Type-C,100.0,,Mate 20 Pro ,10月,4499.0,,,729589.0,OLED,6.39,189,2018年
51143063426,,,,,,2个,3750.0,,Micro USB,500.0,,荣耀8X,9月,1468.0,2.0,,754689.0,IPS,6.5,175,2018年
51419330427,,,,,,,,HUAWEI,,10.0,,畅玩8,7月,,1.0,,596120.0,,,1,2019年
51602164236,,,麒麟980,,,2个,4200.0,HUAWEI,Type-C,0.0,,HUAWEI P30 Pro,4月,5488.0,4.0,,697416.0,OLED,6.47,192,2019年
50787986668,八核,,麒麟710,8.0,128.0,2个,4000.0,HUAWEI,Type-C,1.0,2400万像素,华为 nova5i·,6月,2199.0,4.0,2400万+800万+200万+200万像素,2494800.0,LTPS,6.4,178,2019年
50793468415,,,麒麟980,,,2个,3750.0,,Type-C,0.0,,荣耀20,6月,2999.0,4.0,,697416.0,TFT LCD（IPS）,6.26,174,2019年
50706975611,八核 + 微智核i6,,麒麟710,6.0,128.0,2个,3400.0,,,0.0,800万像素,麦芒8,6月,1899.8,3.0,2400万+1600万+200万像素,2527200.0,TFT LCD（IPS）,6.21,160,2019年
50616052563,,,,,,2个,3750.0,HUAWEI,Type-C,3.0,,华为nova 4,,2499.0,3.0,,2494800.0,,6.4,172,2019年
51771440724,,,麒麟710,,,2个,3400.0,HUAWEI,Micro USB,0.0,,荣耀10青春版,11月,1699.0,2.0,,,IPS,6.21,162,2018年
50702765049,八核 + 微智核i6,2.2GHz + 1.7GHz,,4.0,64.0,2个,3400.0,,,0.0,2400万像素,荣耀10青春版,11月,1068.0,2.0,1300+200万像素,2527200.0,IPS,6.21,162,2018年
50657966913,,,麒麟710,,,2个,3750.0,,Micro USB,0.0,,荣耀8X,9月,1199.0,2.0,,,IPS,6.5,175,2018年
51767414776,,,,,,2个,4000.0,HUAWEI,Micro USB,0.0,,畅享9 Plus,10月,1588.0,2.0,,2527200.0,TFT,6.5,173,2018年
51691659810,,,麒麟980,,,2个,5000.0,HUAWEI,Type-C,0.0,,Mate 20 X,10月,3688.0,3.0,,2419200.0,OLED,7.2,232,2018年
50833744696,,,麒麟710,6.0,128.0,2个,4000.0,HUAWEI,Type-C,0.0,,nova 5i,6月,1999.0,,,737156.0,LTPS,6.4,178,2019年
51676417647,,,麒麟980,,,2个,3650.0,,Type-C,0.0,,,3月,4358.0,3.0,,744404.0,OLED,6.1,165,2019年
51178456173,八核,2.0GHz>，1.7GHz>,麒麟710,6.0,128.0,2个,4000.0,HUAWEI,Type-C,0.0,2400万像素,nova 5i,6月,1999.0,4.0,2400万+800万+200万+200万像素,2494800.0,LTPS,6.4,178,2019年
51070802755,,,麒麟980,8.0,128.0,2个,3500.0,HUAWEI,Type-C,0.0,,华为Nova5pro,6月,2999.0,,,697416.0,OLED,6.39,171,2019年
51594073012,,,,,,,,,,0.0,,,7月,9999.0,0.0,,,,5.65,,2019年
50842873886,四核,,,1.0,4.0,1个,2300.0,,Micro USB,2.0,200万像素,G730-L075,,299.0,1.0,500万像素,518400.0,,5.5,,2014年
51553758907,,,麒麟980,,,2个,3750.0,HUAWEI,Type-C,0.0,,荣耀20,6月,2999.0,4.0,,697416.0,TFT LCD（IPS）,6.26,174,2019年
51130910545,八核,1.1,骁龙435,4.0,64.0,2个,4000.0,,Micro USB,0.0,800万像素,畅享7plus,4月,848.0,1.0,1200万像素,921600.0,IPS,5.5,165,2017年
50690964529,,,,,,2个,3750.0,,Type-C,2.0,,华为nova 4,12月,2499.0,,,737156.0,LCD,6.4,172,2018年
50696562411,,,麒麟980,,,2个,3500.0,HUAWEI,Type-C,3.0,,nova 5 Pro,,3399.2,4.0,,754689.0,,6.39,171,2019年
51709699055,,,麒麟980,,,2个,4200.0,,Type-C,0.0,,,3月,5488.0,4.0,,2527200.0,OLED曲面屏,6.47,192,2019年
51155269854,八核,,麒麟710F,8.0,128.0,2个,4000.0,HUAWEI,Micro USB,0.0,2400万像素,nova 5i,6月,2199.0,4.0,2400万+800万+200万+200万像素,2496960.0,TFT LCD（IPS）,6.41,178,2019年
51610590142,,,,,,2个,3400.0,HUAWEI,Micro USB,0.0,,麦芒 8,6月,1766.0,3.0,,2527200.0,TFT LCD（IPS）,6.21,160,2019年
50621978539,,,麒麟710,,,2个,4000.0,HUAWEI,Type-C,0.0,,nova 5i,6月,2199.0,4.0,,737156.0,LTPS,6.4,178,2019年
51392984069,八核,4 Cortex-A73 2.2GHz+4 Cor,麒麟710,,,2个,4000.0,,Type-C,0.0,2400万像素,华为nova5i,6月,2199.0,4.0,2400万+800万+200万+200万像素,2494800.0,LTPS,6.4,178,2019年
51160504366,,,麒麟710,,,2个,3400.0,,Micro USB,100.0,,荣耀10青春版,11月,1458.0,,,596120.0,IPS,6.21,162,2018年
51050845966,八核,2×Cortex-A76 Based 2.6GHz,,8.0,256.0,2个,3750.0,HUAWEI,Type-C,0.0,3200万像素,荣耀20,6月,2999.0,4.0,4800万+1600万+200万像素,2527200.0,TFT LCD（IPS）,6.28,174,2019年
51227656232,,,,,,2个,5000.0,,Micro USB,200.0,,荣耀8X Max,9月,1518.0,2.0,,596120.0,IPS,,210,2018年
50680590874,,,,,,2个,,HUAWEI,Type-C,0.0,,,7月,9999.0,4.0,,596120.0,,6.47,171,2019年
50594896487,八核,,,3.0,32.0,2个,3020.0,HUAWEI,Micro USB,0.0,,畅享6s,,799.0,1.0,500万像素,,,5.0,138,2016年
51339943436,,,骁龙710,4.0,128.0,2个,3340.0,HUAWEI,Type-C,0.0,,nova 4e,3月,1799.0,,,746545.0,LTPS,6.15,159,2019年
51147093530,八核,,骁龙710,6.0,128.0,2个,3340.0,HUAWEI,Type-C,0.0,3200万像素,nova4e,3月,1999.0,3.0,2400万+800万+200万像素,2494800.0,LTPS,6.15,159,2019年
51058439609,八核,,,8.0,128.0,2个,3500.0,,Type-C,0.0,3200万像素,nova 5 Pro,6月,2999.2,4.0,4800万+1600万+200万+200万像素,2527200.0,OLED,6.39,171,2019年
51080366828,八核, 4×Cortex-A73 2.2GHz+4×Co,,6.0,128.0,2个,4000.0,,Type-C,5.0,2400万像素,nova5I,6月,1999.0,4.0,2400万+800万+200万+200万像素,2494800.0,,6.4,178,2019年
51006954536,,,,,,2个,3400.0,,Micro USB,0.0,,麦芒 8,6月,1899.0,3.0,,697416.0,TFT LCD（IPS）,6.21,160,2019年
50916150827,八核,,麒麟710,6.0,128.0,2个,3400.0,HUAWEI,Micro USB,0.0,800万像素,麦芒8,6月,1889.0,3.0,2400万+1600万+200万像素,2527200.0,AMOLED,6.21,160,2019年
51742652436,,,,,,,,,,0.0,,,,9999.0,0.0,,,,,,2019年
50956869093,八核 + 微智核i6,,麒麟710,,,2个,3400.0,,,0.0,2400万像素,荣耀10青春版,11月,1699.0,2.0,1300+200万像素,,IPS,6.21,162,2018年
51502267464,,,,,,2个,,,,0.0,,荣耀9X,,9998.0,0.0,,,,,,2019年
51442526607,,,,,,,,,,0.0,,,,9998.0,1.0,,,,,,2019年
50598236167,,,,8.0,256.0,,,,,0.0,,nova 5 Pro,6月,3399.0,,,596120.0,,,1,2019年
51247867814,,,麒麟980,,,2个,3500.0,HUAWEI,Type-C,0.0,,nova 5 Pro,6月,3399.0,4.0,,2527200.0,OLED,6.39,171,2019年
50645404316,,,,,,,,,,0.0,,,7月,9999.99,0.0,,,,,,2019年
51550800420,,,麒麟980,,,2个,4000.0,,Type-C,0.0,,荣耀V20,12月,2558.0,2.0,,2494800.0,IPS,6.4,180,2018年
50983098329,,,,,,2个,3400.0,,Type-C,0.0,2400万像素,荣耀10,,1999.0,,2400万+1600万像素,2462400.0,IPS,5.84,153,2018年
51001068235,八核,2×Cortex-A76 Based 2.6GHz,麒麟980,8.0,256.0,2个,4000.0,HUAWEI,Type-C,0.0,3200万像素,荣耀20PRO,6月,3499.0,4.0,4800万+1600万+800万+200万像素,2527200.0,TFT LCD（IPS）,6.26,182,2019年
51145322693,八核,4×Cortex-A73 2.2GHz+4×Cor,麒麟710,,,2个,3340.0,HUAWEI,Type-C,2.0,3200万像素,Nova4e,3月,1799.0,3.0,2400万+800万+200万像素,2527200.0,LTPS,6.15,159,2019年
51147000807,,,麒麟980,,,2个,3750.0,,Type-C,0.0,,荣耀20,6月,2999.0,4.0,,754689.0,TFT LCD（IPS）,6.26,174,2019年
50957065316,,,麒麟710,,,2个,3750.0,,Micro USB,0.0,,荣耀8X,9月,1529.0,2.0,,697416.0,IPS,6.5,175,2018年
51711789322,,,麒麟710,,,2个,4000.0,,Type-C,0.0,,nova 5i,6月,2199.0,4.0,,2494800.0,LTPS,6.4,178,2019年
51608912933,,,,,,2个,4000.0,HUAWEI,Type-C,0.0,,P20 Pro,4月,3688.0,3.0,,2419200.0,OLED,6.1,180,2018年
50637473545,,,麒麟980,,,2个,3500.0,HUAWEI,Type-C,5.0,,nova 5 Pro,6月,2999.0,,,697416.0,OLED,6.39,171,2019年
51591473892,,,麒麟710,,,,3400.0,HUAWEI,Micro USB,0.0,,畅享9S,3月,1238.0,3.0,,697416.0,TFT LCD（IPS）,6.21,160,2019年
51068099490,,,麒麟980,8.0,128.0,2个,3500.0,,Type-C,0.0,,V20,12月,2999.0,,,2527200.0,AMOLED,6.39,0,2018年
51301733179,,,,,,2个,3020.0,HUAWEI,Micro USB,0.0,,荣耀畅玩8,7月,1099.0,1.0,,,,,146,2019年
51342134228,,,麒麟980,,,2个,,HUAWEI,Type-C,100.0,,Mate 20,10月,3199.0,3.0,,683887.0,TFT,6.53,188,2018年
51234581309,,,,,,2个,5000.0,,Type-C,90.0,,荣耀Note10,8月,1878.0,2.0,,596120.0,AMOLED,6.9,230,2018年
51335314535,,,麒麟980,,,2个,3650.0,HUAWEI,Type-C,0.0,,HUAWEI P30,4月,4288.0,3.0,,754689.0,OLED,6.1,165,2019年
51718645293,,,骁龙710,,,2个,4000.0,HUAWEI,Type-C,0.0,,nova 5i,6月,2199.0,4.0,,,LTPS,6.4,178,2019年
50636736503,,,骁龙710,,,2个,4000.0,HUAWEI,Type-C,1.0,,Nova 5i,6月,1999.0,4.0,,2494800.0,TFT LCD（IPS）,6.4,178,2019年
51192000674,,,麒麟980,,,2个,4000.0,,Type-C,0.0,,荣耀20PRO,6月,3499.0,4.0,,754689.0,TFT LCD（IPS）,6.26,182,2019年
51114573378,八核, 2×Cortex A76 2.6GHz+2×Co,麒麟980,8.0,128.0,2个,3500.0,,Type-C,1.0,3200万像素,nova5Pro,6月,2999.0,4.0,4800万+1600万+200万+200万像素,2527200.0,,6.39,171,2019年
51153248867,八核,,,6.0,128.0,2个,,HUAWEI,Type-C,0.0,2000万像素,华为荣耀9X,7月,9999.0,2.0,2000万+1600万像素,2419200.0,AMOLED,6.15,,2019年
51355675717,,,麒麟710,,,2个,4000.0,,Type-C,0.0,,nova 5i,6月,2199.9,3.0,,737156.0,LTPS,6.4,178,2019年
51387076362,,,,,,,,,,0.0,,,,9999.0,,,,,,,2019年
51529580051,,,麒麟980,,,2个,4000.0,,Type-C,0.0,,荣耀V20,3月,2899.0,2.0,,2494800.0,IPS,6.4,180,2019年
51593765542,,,麒麟980,,,2个,4000.0,,Type-C,0.0,,荣耀20PRO,6月,3199.0,4.0,,754689.0,TFT LCD（IPS）,6.26,182,2019年
51126020942,八核,1.8-2.6,麒麟980,8.0,256.0,2个,3500.0,HUAWEI,Type-C,0.0,3200万像素,Nova5pro,6月,3699.0,4.0,4800万+1600万+200万+200万像素,2527200.0,OLED,6.39,171,2019年
51554510221,,,麒麟980,,,2个,3500.0,,Type-C,0.0,,nova 5 Pro,6月,2988.0,4.0,,2527200.0,OLED,6.39,171,2019年
50950306033,,,麒麟980,,,2个,4200.0,HUAWEI,Type-C,0.0,,Mate20 Pro,10月,5499.0,,,596120.0,OLED,6.39,189,2018年
51500688809,,,,,,,,,,0.0,,荣耀9XPro,7月,9999.0,0.0,,,,,1,2019年
51338630433,,,,8.0,128.0,2个,,HUAWEI,Type-C,10.0,,HUAWEI nova 4,12月,2799.0,,,737156.0,LCD,6.4,7,2018年
50835872521,,,,,,2个,3400.0,HUAWEI,Micro USB,0.0,,麦芒 8,6月,1899.0,,,754689.0,TFT LCD（IPS）,6.21,160,2019年
51271087202,,,MT6765,3.0,64.0,2个,3020.0,HUAWEI,Micro USB,0.0,,畅享9e,4月,999.0,,,1123200.0,TFT LCD（IPS）,6.088,150,2019年
51446629929,,,,,,,,HUAWEI,,0.0,,荣耀9X,7月,9999.0,0.0,,,,,1,2019年
51126979098,,,,,,2个,4000.0,HUAWEI,Type-C,0.0,,nova 5i,6月,1999.0,4.0,,737156.0,LTPS,6.4,178,2019年
51530626300,,,麒麟980,,,,3500.0,,Type-C,0.0,,nova 5 Pro,6月,3399.0,4.0,,2527200.0,OLED,6.39,171,2019年
51134875242,,,麒麟710,,,2个,,HUAWEI,Type-C,1.0,,nova 5i,6月,2199.0,4.0,,737156.0,LTPS,6.4,178,2019年
51441154718,,,麒麟980,,,2个,3500.0,HUAWEI,Type-C,0.0,,nova 5 Pro,6月,3399.0,4.0,,697416.0,OLED,6.39,171,2019年
51201197958,,,,6.0,128.0,2个,3750.0,,Type-C,300.0,,荣耀Play,6月,1898.0,,,596120.0,,6.3,176,2018年
50692078928,,,麒麟980,8.0,256.0,2个,3500.0,HUAWEI,Type-C,0.0,,nova 5 Pro,6月,3399.0,,,754689.0,OLED,6.39,171,2019年
50977048689,八核,2.2GHz,骁龙710,8.0,128.0,2个,4000.0,,Type-C,0.0,2400万像素,nova 5i,6月,2199.0,4.0,2400万+800万+200万+200万像素,2494800.0,LTPS,6.4,178,2019年
50974515352,八核,,麒麟980,,,2个,3650.0,,Type-C,0.0,3200万像素,P30,4月,3988.0,3.0,4000+1600+800万像素,2527200.0,OLED,6.1,165,2019年
50870317853,八核,2×2.6GHz+2×1.92GHz+4×1.8G,麒麟980,8.0,256.0,2个,3500.0,HUAWEI,Type-C,0.0,3200万像素,nova 5 Pro,6月,3399.0,4.0,4800万+1600万+200万+200万像素,2527200.0,OLED,6.39,171,2019年
50954529758,八核,,麒麟710,,,2个,3750.0,HUAWEI,Micro USB,3.0,1600万像素,荣耀8X,5月,1068.0,2.0,2400万像素,2527200.0,IPS,6.5,175,2019年
50930184269,八核,,骁龙430,3.0,32.0,2个,3000.0,,Micro USB,0.0,800万像素,7A,,698.0,2.0,1300万+200万像素,1036800.0,,5.7,,2018年
51555637762,,,麒麟710,,,2个,3340.0,HUAWEI,Type-C,0.0,,nova 4e,3月,1799.0,3.0,,,LTPS,6.15,159,2019年
51394070496,八核,2 Cortex A76 2.6GHz+2 Cor,麒麟980,,,2个,3500.0,,Type-C,0.0,3200万像素,华为nova5Pro,6月,3399.0,4.0,4800万+1600万+200万+200万像素,2527200.0,OLED,6.39,171,2019年
51512572547,,,,,,2个,,,,0.0,,,7月,9999.0,0.0,,,,,,2019年
50950492785,八核,,麒麟980,,,2个,4000.0,,Type-C,0.0,2400万像素,mate20,10月,3499.0,,1600万像素+1200万像素+800万像素,2423520.0,TFT,6.53,188,2018年
51055009334,八核,,,4.0,32.0,2个,3500.0,,Type-C,0.0,800万像素,V8,,1099.0,2.0,双1200万像素,3686400.0,,5.7,170,2016年
50833946453,八核 + 微智核i6,2.3GHz,,4.0,128.0,2个,4000.0,,Type-C,0.0,800万像素,mate8,11月,1658.0,1.0,1600万像素,2073600.0,TFT,6.0,185,2015年
51697870333,,,,,,2个,4000.0,HUAWEI,Type-C,0.0,,P20 Pro,4月,3458.0,3.0,,2419200.0,OLED,6.1,180,2018年
51427476657,,,,,,,,,,0.0,,,,9998.0,2.0,,,,,,2019年
51513469189,,,,,,2个,,,,0.0,,,7月,9999.0,0.0,,,,,,2019年
51598037377,,,麒麟980,,,2个,3650.0,,Type-C,0.0,,HUAWEI P30,4月,4788.0,3.0,,2527200.0,OLED,6.1,165,2019年
51087082585,八核,1.8-2.6,麒麟980,8.0,128.0,2个,4000.0,HUAWEI,Type-C,0.0,3200万像素,荣耀20pro,6月,3599.0,4.0,4800万+1600万+800万+200万像素,2527200.0,TFT LCD（IPS）,6.26,182,2019年
51087305824,,,,,,2个,3020.0,,Micro USB,0.0,,,6月,999.0,1.0,,748370.0,,6.088,,2019年
51502757913,,,,,,2个,,,,0.0,,荣耀9xpro,,9998.0,0.0,,,,,,2019年
51063185559,,,麒麟980,8.0,256.0,2个,5000.0,HUAWEI,Type-C,0.0,,Mate 20 X,10月,5499.0,,,2423520.0,OLED,7.2,232,2018年
50956971155,,,骁龙636,,,2个,5000.0,,Micro USB,0.0,,荣耀8X Max,9月,1699.0,2.0,,596120.0,IPS,,210,2018年
51043668290,八核,,MT6765,3.0,64.0,2个,3020.0,HUAWEI,,4.0,800万像素,华为畅享9e,6月,826.0,1.0,1300万像素,1123200.0,TFT LCD（IPS）,6.088,150,2019年
50979450194,八核, 2.6GHz,麒麟980,8.0,128.0,2个,3500.0,HUAWEI,Type-C,0.0,3200万像素,nova 5 Pro,6月,2999.0,4.0,4800万+1600万+200万+200万像素,2527200.0,OLED,6.39,171,2019年
51060104288,八核,,麒麟970,6.0,64.0,2个,3750.0,,Type-C,0.0,1300万像素,荣耀V10,11月,1899.0,2.0,2000万+1600万像素,2332800.0,,5.99,172,2017年
51594115628,,,,,,,,,,0.0,,,7月,9999.0,0.0,,,,5.65,,2019年
51335266070,,,麒麟980,,,2个,5000.0,HUAWEI,Type-C,0.0,2400万像素,Mate 20 X,10月,4859.0,3.0,4000万+2000万+800万像素,2462400.0,OLED,7.2,232,2018年
50888754963,八核,,,6.0,128.0,2个,3400.0,,Micro USB,0.0,800万像素,麦芒 8,6月,1899.0,3.0,2400万+1600万+200万像素,2527200.0,,6.21,160,2019年
51683452946,,,,,,2个,3400.0,HUAWEI,Type-C,0.0,,荣耀10,7月,1888.0,2.0,,2462400.0,,5.84,153,2018年
51686920771,,,麒麟980,,,2个,4000.0,HUAWEI,Type-C,0.0,,Mate 20,10月,3488.0,3.0,,683887.0,,6.53,188,2018年
51386774611,,,,,,,,,,0.0,,,,9999.0,,,,,,,2019年
50840591969,八核,,麒麟980,,,,3500.0,,Type-C,0.0,3200万像素,nova 5 Pro,,3399.0,4.0,4800万+1600万+200万+200万像素,2527200.0,OLED,6.39,171,2019年
51558306533,,,麒麟980,,,2个,3750.0,,Type-C,0.0,,荣耀20,6月,2999.0,4.0,,2527200.0,,6.26,174,2019年
50976639109,,,麒麟980,,,2个,4200.0,,Type-C,0.0,,HUAWEI P30 Pro,4月,5988.0,4.0,,754689.0,OLED,6.47,192,2019年
51450491272,,,,,,2个,4000.0,HUAWEI,Type-C,0.0,,nova 5i,6月,2199.0,4.0,,2494800.0,LTPS,6.4,178,2019年
51556676177,,,,,,,3750.0,,Type-C,0.0,,荣耀V10,,1899.0,2.0,,659074.0,,5.99,172,2017年
50990413533,八核,,麒麟710F,,,2个,4000.0,,Micro USB,0.0,1600万+200万像素,,10月,5680.0,2.0,1300万+200万像素,2527200.0,TFT,6.5,173,2018年
51342873964,,,麒麟980,,,2个,5000.0,HUAWEI,Type-C,20.0,,Mate 20 X,10月,4099.0,3.0,,,OLED,7.2,232,2018年
51188528440,,,Helio P35,3.0,64.0,2个,3020.0,,Micro USB,100.0,,荣耀畅玩8A,1月,795.0,,,596120.0,IPS,6.088,150,2019年
51152522746,八核,,麒麟980,8.0,128.0,2个,3500.0,,Type-C,0.0,3200万像素,nova 5 Pro,6月,2999.0,,4800万+1600万+800万+200万像素,2527200.0,OLED,6.39,171,2019年
51691663878,,,,,,2个,3750.0,HUAWEI,Type-C,0.0,,华为nova3,,2236.0,2.0,,2527200.0,,6.3,166,2018年
51086955843,,,麒麟710F,,,2个,3400.0,,Micro USB,80.0,,荣耀20i,4月,1399.0,3.0,,697416.0,IPS,6.21,164,2019年
50998524952,,,,6.0,128.0,2个,4000.0,HUAWEI,Type-C,2.0,,nova 5i,6月,1999.0,,,737156.0,,6.4,178,2019年
50796394902,,,,,,2个,3400.0,,Micro USB,6.0,,荣耀20i,5月,1868.0,3.0,,754689.0,IPS,6.21,0,2019年
50790274466,八核,,麒麟710,8.0,128.0,2个,4000.0,HUAWEI,Type-C,3.0,2400万像素,nova 5i,6月,2199.0,4.0,2400万+800万+200万+200万像素,2494800.0,LTPS,6.4,178,2019年
50680376238,,,,6.0,128.0,2个,4000.0,HUAWEI,Type-C,10.0,,nova 5i,6月,1999.0,,,737156.0,,6.4,178,2019年
50743377079,八核,,麒麟980,8.0,128.0,2个,3500.0,,Type-C,1.0,3200万像素,nova 5 Pro,6月,2999.0,4.0,4800万+1600万+200万+200万像素,2527200.0,OLED,6.39,171,2019年
50801920913,,,麒麟710,,,2个,3400.0,,Micro USB,1.0,,荣耀10青春版,11月,1699.0,2.0,,697416.0,IPS,6.21,162,2018年
50618954444,,,麒麟980,8.0,256.0,2个,3500.0,HUAWEI,Type-C,0.0,,nova 5 Pro,6月,3399.0,,,697416.0,OLED,6.39,171,2019年
50602839683,八核,,骁龙660,4.0,128.0,2个,5000.0,HUAWEI,Micro USB,0.0,800万像素,畅享 MAX,10月,1198.0,2.0,1600+200万像素,2423520.0,TFT,,210,2018年
50708369339,八核 + 微智核i6,,麒麟980,8.0,128.0,2个,3750.0,,Type-C,0.0,3200万像素,荣耀20,5月,2699.01,4.0,,2527200.0,TFT LCD（IPS）,6.26,174,2019年
50800564387,四核,ex A53 1.5GHz,,2.0,32.0,2个,3020.0,HUAWEI,Micro USB,0.0,500万像素,华为畅享 8e 青春版,6月,568.0,1.0,1300万像素,1036800.0,TFT,5.45,142,2018年
38261518692,,,麒麟710F,,,2个,4000.0,,,2400.0,,畅享9 Plus,10月,1799.0,2.0,,697416.0,TFT,6.5,173,2018年
26256720019,,,,4.0,32.0,2个,4000.0,HUAWEI,Micro USB,200.0,,荣耀畅玩8c,10月,829.0,,,699383.0,IPS,6.26,167,2018年
100002399528,,,,,,2个,2000.0,Philips,Micro USB,4400.0,,E125,12月,149.0,1.0,8万像素,76800.0,TFT,,92,2018年
10629202176,单核,,,,,,,NOKIA,Micro USB,51000.0,,诺基亚105,8月,149.0,,,,,1.8,73,2017年
28553948996,八核,,麒麟970,6.0,128.0,2个,4000.0,HUAWEI,Type-C,1200.0,2400万像素,华为P20 pro,3月,3528.0,3.0,4000万+2000万+800万像素,,OLED,6.1,180,2018年
29506837380,,,,,,2个,,,Micro USB,1700.0,500万像素,     畅玩7,5月,459.0,1.0,1300万像素,,,,142,2018年
35699399338,,,麒麟980,,,2个,3500.0,HUAWEI,Type-C,1000.0,,荣耀magic2,10月,2538.0,3.0,,2527200.0,AMOLED,6.39,206,2018年
44196586823,,,,,,2个,3020.0,,Micro USB,500.0,,华为畅享 9e,3月,999.0,1.0,,1123200.0,TFT LCD（IPS）,6.088,150,2019年
39278458818,,,骁龙450,,,2个,4000.0,,Micro USB,2000.0,,华为畅享9,12月,1099.0,2.0,,1094400.0,,6.26,168,2018年
46926697240,八核,4 × Cortex A73 2.2 GHz + ,麒麟710F,6.0,256.0,2个,3400.0,HUAWEI,Micro USB,200.0,3200万像素,荣耀20i,4月,2599.0,3.0,2400万+800万+200万像素,2527200.0,IPS,6.21,164,2019年
32835603935,,,骁龙845,,,2个,3200.0,XIAOMI,Type-C,3600.0,,小米MIX3,11月,2699.0,2.0,,2527200.0,AMOLED,6.39,218,2018年
